Producer ID,Title,Ref2,Ref,Counties,Category,Actor,Affiliation,Short Name,Website
1446,Kaguru Factory,XBB030F01,XBB30F01,Meru,Producer,Factory,,,
1447,Karia Factory (Karia F.C.S. Ltd),XBB027F01,XBB27F01,Meru,Producer,Factory,,Karia Factory*,
1448,Karingene Factory,XBB049F01,XBB49F01,Meru,Producer,Factory,,,
1449,Kithare Factory,XBB061F01,XBB61F01,Meru,Producer,Factory,,,
1450,Kieru Factory,XBB067F01,XBB67F01,Meru,Producer,Factory,,,
1451,Taai Factory,XBB067F02,XBB67F02,Meru,Producer,Factory,,,
1452,Ntemwene Factory,XBB067F03,XBB67F03,Meru,Producer,Factory,,,
1453,Giitune Factory,XBB067F04,XBB67F04,Meru,Producer,Factory,,,
1454,Gichugene Factory,XBB004F01,XBB04F01,Meru,Producer,Factory,,,
1455,Kinjo Factory,XBB004F02,XBB04F02,Meru,Producer,Factory,,,
1456,Riiji Factory,XBB004F03,XBB04F03,Meru,Producer,Factory,,,
1457,Kijijone Factory,XBB004F04,XBB04F04,Meru,Producer,Factory,,,
1458,Mutonga Factory,XBB013F01,XBB13F01,Meru,Producer,Factory,,,
1459,Kathare Factory,XBB013F02,XBB13F02,Meru,Producer,Factory,,,
1460,Gachiege Factory,XBB005F01,XBB05F01,Meru,Producer,Factory,,,
1461,Gitugu Factory,XBB005F02,XBB05F02,Meru,Producer,Factory,,,
1462,Ithima Factory,XBB005F03,XBB05F03,Meru,Producer,Factory,,,
1463,Kiamiriru Factory,XBB005F04,XBB05F04,Meru,Producer,Factory,,,
1464,Ngonyi Factory,XBB005F05,XBB05F05,Meru,Producer,Factory,,,
1465,Nthungu Factory,XBB005F06,XBB05F06,Meru,Producer,Factory,,,
1466,Maganjo Factory (Kiegucia F.C.S. Ltd),XBB065F01,XBB65F01,Meru,Producer,Factory,,Maganjo Factory*,
1467,Rwankware Factory,XBB065F03,XBB65F03,Meru,Producer,Factory,,,
1468,Karindine Factory,XBB065F04,XBB65F04,Meru,Producer,Factory,,,
1469,Kinoro Factory,XBB044F01,XBB44F01,Meru,Producer,Factory,,,
1470,Rigiri Factory,XBB044F02,XBB44F02,Meru,Producer,Factory,,,
1471,Thagu Factory,XBB044F03,XBB44F03,Meru,Producer,Factory,,,
1472,Kigari Factory,XBB044F04,XBB44F04,Meru,Producer,Factory,,,
1473,Kaugi Factory,XBB062F01,XBB62F01,Meru,Producer,Factory,,,
1474,Karurumone Factory,XBB071F01,XBB71F01,Meru,Producer,Factory,,,
1475,Unja Factory,XBB071F02,XBB71F02,Meru,Producer,Factory,,,
1476,Ngongo Factory,XBB071F03,XBB71F03,Meru,Producer,Factory,,,
1477,Ndiiria Factory,XBB025F01,XBB25F01,Meru,Producer,Factory,,,
1478,Kamaindi Factory,XBB025F02,XBB25F02,Meru,Producer,Factory,,,
1479,Kandigi Factory (Kithino F.C.S. Ltd),XBB008F01,XBB08F01,Meru,Producer,Factory,,Kandigi Factory*,
1480,Kothine Factory,XBB008F02,XBB08F02,Meru,Producer,Factory,,,
1481,Ngirine Factory,XBB008F03,XBB08F03,Meru,Producer,Factory,,,
1482,Nyanga Factory,XBB008F04,XBB08F04,Meru,Producer,Factory,,,
1483,Tungua Factory,XBB008F05,XBB08F05,Meru,Producer,Factory,,,
1484,Kiambene Factory,XBB008F06,XBB08F06,Meru,Producer,Factory,,,
1485,Kanyakine Factory,XBB066F01,XBB66F01,Meru,Producer,Factory,,,
1486,Kithatu Factory,XBB066F02,XBB66F02,Meru,Producer,Factory,,,
1487,Kithakanaro Factory,XBB066F03,XBB66F03,Meru,Producer,Factory,,,
1488,Githongo Factory (Mariara F.C.S Ltd),XBB010F01,XBB10F01,Meru,Producer,Factory,,Githongo Factory*,
1489,Kaguma Factory,XBB010F02,XBB10F02,Meru,Producer,Factory,,,
1490,Karugwa Factory,XBB010F03,XBB10F03,Meru,Producer,Factory,,,
1491,Mbwinjeru Factory,XBB010F04,XBB10F04,Meru,Producer,Factory,,,
1492,Rai Factory,XBB047F01,XBB47F01,Meru,Producer,Factory,,,
1493,Uri Factory,XBB047F02,XBB47F02,Meru,Producer,Factory,,,
1494,Mweru Factory (Miitine F.C.S Ltd),XBB047F03,XBB47F03,Meru,Producer,Factory,,Mweru Factory*,
1495,Munani Factory,XBB064F01,XBB64F01,Meru,Producer,Factory,,,
1496,Kandigi Factory (Mikumbune F.C.S Ltd),XBB064F02,XBB64F02,Meru,Producer,Factory,,Kandigi Factory*,
1497,Rugeju Factory,XBB064F03,XBB64F03,Meru,Producer,Factory,,,
1498,Nugu Factory,XBB064F04,XBB64F04,Meru,Producer,Factory,,,
1499,Kathurine Factory,XBB001F01,XBB01F01,Meru,Producer,Factory,,,
1500,Kiambogo Factory,XBB001F02,XBB01F02,Meru,Producer,Factory,,,
1501,Nkabune Factory,XBB001F03,XBB01F03,Meru,Producer,Factory,,,
1502,Tabiru Factory,XBB001F04,XBB01F04,Meru,Producer,Factory,,,
1503,Igandene Factory,XBB070F01,XBB70F01,Meru,Producer,Factory,,,
1504,Gaturine Factory,XBB070F02,XBB70F02,Meru,Producer,Factory,,,
1505,Bubui Factory,XBB070F03,XBB70F03,Meru,Producer,Factory,,,
1506,Gumpira Factory,XBB070F04,XBB70F04,Meru,Producer,Factory,,,
1507,Nchoroiboro Factory,XBB063F01,XBB63F01,Meru,Producer,Factory,,,
1508,Kirigara Factory,XBB020F01,XBB20F01,Meru,Producer,Factory,,,
1509,Mirigu Factory,XBB020F02,XBB20F02,Meru,Producer,Factory,,,
1510,Mugambone Factory,XBB020F03,XBB20F03,Meru,Producer,Factory,,,
1511,Mariene Factory,XBB020F04,XBB20F04,Meru,Producer,Factory,,,
1512,Mururine Factory,XBB020F05,XBB20F05,Meru,Producer,Factory,,,
1513,Michogomone Factory,XBB022F01,XBB22F01,Meru,Producer,Factory,,,
1514,Gakungugugu Factory,XBB022F02,XBB22F02,Meru,Producer,Factory,,,
1515,Nkarine Factory,XBB022F03,XBB22F03,Meru,Producer,Factory,,,
1516,Mwitumura Factory,XBB022F04,XBB22F04,Meru,Producer,Factory,,,
1517,Mutego Factory,XBB033F01,XBB33F01,Meru,Producer,Factory,,,
1518,Kaongo Factory,XBB023F01,XBB23F01,Meru,Producer,Factory,,,
1519,Ntongoro Factory,XBB042F01,XBB42F01,Meru,Producer,Factory,,,
1520,Kongoacheke Factory,XBB012F01,XBB12F01,Meru,Producer,Factory,,,
1521,Kaaga Factory,XBB012F02,XBB12F02,Meru,Producer,Factory,,,
1522,Kiruai Factory,XBB012F03,XBB12F03,Meru,Producer,Factory,,,
1523,Chugu Factory,XBB006F01,XBB06F01,Meru,Producer,Factory,,,
1524,Munithu Factory,XBB006F03,XBB06F03,Meru,Producer,Factory,,,
1525,Muturai Factory,XBB006F04,XBB06F04,Meru,Producer,Factory,,,
1526,Nkugwe Factory,XBB006F05,XBB06F05,Meru,Producer,Factory,,,
1527,Ronogone Factory,XBB006F06,XBB06F06,Meru,Producer,Factory,,,
1528,Kagene Factory,XBB006F02,XBB06F02,Meru,Producer,Factory,,,
1529,Thuura Factory,XBB006F07,XBB06F07,Meru,Producer,Factory,,,
1530,Kithoka Factory,XBB006F08,XBB06F08,Meru,Producer,Factory,,,
1531,Tigiji Factory,XBB009F02,XBB09F02,Meru,Producer,Factory,,,
1532,Tutua Factory,XBB009F03,XBB09F03,Meru,Producer,Factory,,,
1533,Mituntu Factory,XBB009F04,XBB09F04,Meru,Producer,Factory,,,
1534,Muguru Factory,XBB069F01,XBB69F01,Meru,Producer,Factory,,,
1535,Nkumari Factory,XBB069F02,XBB69F02,Meru,Producer,Factory,,,
1536,Nkungugu Factory,XBB069F03,XBB69F03,Meru,Producer,Factory,,,
1537,Kiriti Factory,XBB050F01,XBB50F01,Meru,Producer,Factory,,,
1538,Kaubau Factory,XBB068F01,XBB68F01,Meru,Producer,Factory,,,
1539,Kiangurwe Factory,XBB068F02,XBB68F02,Meru,Producer,Factory,,,
1540,Kangeta Factory,XBA015F02,XBA15F02,Meru,Producer,Factory,,,
1541,Kiengu Factory,XBA015F01,XBA15F01,Meru,Producer,Factory,,,
1542,Mucuune Factory,XBA036F02,XBA36F02,Meru,Producer,Factory,,,
1543,Abondei Factory,XBA035F01,XBA35F01,Meru,Producer,Factory,,,
1544,Antuamburi Factory,XBA035F02,XBA35F02,Meru,Producer,Factory,,,
1545,Kiiri Factory,XBA035F03,XBA35F03,Meru,Producer,Factory,,,
1546,Amungenti Factory,XBA001F01,XBA01F01,Meru,Producer,Factory,,,
1547,Athiru Gaiti Factory,XBA001F02,XBA01F02,Meru,Producer,Factory,,,
1548,Makiri Factory,XBA001F03,XBA01F03,Meru,Producer,Factory,,,
1549,Anchenge Factory,XBA001F04,XBA01F04,Meru,Producer,Factory,,,
1550,Kanthiari Factory,XBA001F05,XBA01F05,Meru,Producer,Factory,,,
1551,Murichia Factory,XBA037F01,XBA37F01,Meru,Producer,Factory,,,
1552,Amugaa Factory,XBA037F02,XBA37F02,Meru,Producer,Factory,,,
1553,Giithu Factory,XBA037F03,XBA37F03,Meru,Producer,Factory,,,
1554,Kanuru Factory,,Kanuru Factory,Meru,Producer,Factory,,,
1555,Nduguto Factory,,Nduguto Factory,Meru,Producer,Factory,,,
1556,Athi Factory,XBA014F01,XBA14F01,Meru,Producer,Factory,,,
1557,Mbaranga Factory,XBA005F01,XBA05F01,Meru,Producer,Factory,,,
1558,Nduluma Factory,XBA005F02,XBA05F02,Meru,Producer,Factory,,,
1559,Kamara Factory,XBC029F01,XBC29F01,Tharaka Nithi,Producer,Factory,,,
1560,Kiamuchii Factory,XBC022F01,XBC22F01,Tharaka Nithi,Producer,Factory,,,
1561,Kathathani Factory,XBC022F02,XBC22F02,Tharaka Nithi,Producer,Factory,,,
1562,Mukui Factory (Gitiru F.C.S. Ltd),XBC026F01,XBC26F01,Tharaka Nithi,Producer,Factory,,Mukui Factory*,
1563,Kioja Factory,XBC015F01,XBC15F01,Tharaka Nithi,Producer,Factory,,,
1564,Weru Factory,XBC015F02,XBC15F02,Tharaka Nithi,Producer,Factory,,,
1565,Iriga Factory,XBC015F03,XBC15F03,Tharaka Nithi,Producer,Factory,,,
1566,Kathiguni Factory,XBC040F01,XBC40F01,Tharaka Nithi,Producer,Factory,,,
1567,Kirumi Factory,XBC017F01,XBC17F01,Tharaka Nithi,Producer,Factory,,,
1568,Kiairugu Factory,XBC017F02,XBC17F02,Tharaka Nithi,Producer,Factory,,,
1569,Makuri Factory,XBC031F01,XBC31F01,Tharaka Nithi,Producer,Factory,,,
1570,Tungu Factory,XBC021F01,XBC21F01,Tharaka Nithi,Producer,Factory,,,
1571,Kibumbu Factory,XBC021F02,XBC21F02,Tharaka Nithi,Producer,Factory,,,
1572,Kiini Factory (Kiini F.C.S. Ltd),XBC039F01,XBC39F01,Tharaka Nithi,Producer,Factory,,Kiini Factory*,
1573,Kiriani Factory (Kiriani F.C.S. Ltd),XBC005F01,XBC05F01,Tharaka Nithi,Producer,Factory,,Kiriani Factory*,
1574,Baragu Factory (Kiriaini),XBC005F02,XBC05F02,Tharaka Nithi,Producer,Factory,,Baragu Factory*,
1575,Mwema Factory,XBC005F03,XBC05F03,Tharaka Nithi,Producer,Factory,,,
1576,Kiroo Factory,XBC038F01,XBC38F01,Tharaka Nithi,Producer,Factory,,,
1577,Nthirani Factory,XBC023F01,XBC23F01,Tharaka Nithi,Producer,Factory,,,
1578,Tukorweni Factory,XBC023F02,XBC23F02,Tharaka Nithi,Producer,Factory,,,
1579,Gakuu Factory,XBC023F03,XBC23F03,Tharaka Nithi,Producer,Factory,,,
1580,Baragu Factory (Kithare),XBC032F01,XBC32F01,Tharaka Nithi,Producer,Factory,,Baragu Factory*,
1581,Kithitu Factory,XBC036F01,XBC36F01,Tharaka Nithi,Producer,Factory,,,
1582,Kanjikeru Factory,XBC018F01,XBC18F01,Tharaka Nithi,Producer,Factory,,,
1583,Bwee Factory,XBC018F02,XBC18F02,Tharaka Nithi,Producer,Factory,,,
1584,Iriani Factory,XBC018F03,XBC18F03,Tharaka Nithi,Producer,Factory,,,
1585,Njaina Factory,XBC018F04,XBC18F04,Tharaka Nithi,Producer,Factory,,,
1586,Thima Factory,XBC024F01,XBC24F01,Tharaka Nithi,Producer,Factory,,,
1587,Irigu Factory,XBC024F02,XBC24F02,Tharaka Nithi,Producer,Factory,,,
1588,Mutindwa Factory,XBC006F01,XBC06F01,Tharaka Nithi,Producer,Factory,,,
1589,Rwanchege Factory (Mutindwa F.C.S. Ltd),XBC006F02,XBC06F02,Tharaka Nithi,Producer,Factory,,Rwanchege Factory*,
1590,Iruma Factory,XBC037F01,XBC37F01,Tharaka Nithi,Producer,Factory,,,
1591,Ruguti Factory,XBC033F01,XBC33F01,Tharaka Nithi,Producer,Factory,,,
1592,Miigi Factory,XBC033F02,XBC33F02,Tharaka Nithi,Producer,Factory,,,
1593,Riakanugu Factory,XBC030F01,XBC30F01,Tharaka Nithi,Producer,Factory,,,
1594,Kairuni Factory,XBC030F02,XBC30F02,Tharaka Nithi,Producer,Factory,,,
1595,Gataniro Factory,XBC030F03,XBC30F03,Tharaka Nithi,Producer,Factory,,,
1596,Kurugucha Factory,XBC020F01,XBC20F01,Tharaka Nithi,Producer,Factory,,,
1597,Ndogo Factory,XBC020F02,XBC20F02,Tharaka Nithi,Producer,Factory,,,
1598,Chiku Factory,XBC020F03,XBC20F03,Tharaka Nithi,Producer,Factory,,,
1599,Mukuuni Factory,XBC011F01,XBC11F01,Tharaka Nithi,Producer,Factory,,,
1600,Kinoru Factory,XBC011F02,XBC11F02,Tharaka Nithi,Producer,Factory,,,
1601,Kanjiara Factory,XBC019F01,XBC19F01,Tharaka Nithi,Producer,Factory,,,
1602,Rwanderi Factory,XBC019F02,XBC19F02,Tharaka Nithi,Producer,Factory,,,
1603,Nkangani Factory,XBC027F01,XBC27F01,Tharaka Nithi,Producer,Factory,,,
1604,Riankune Factory,XBC035F01,XBC35F01,Tharaka Nithi,Producer,Factory,,,
1605,Rwanchege Factory (Rwanchege F.C.S. Ltd),XBC034F01,XBC34F01,Tharaka Nithi,Producer,Factory,,Rwanchege Factory*,
1606,Maara Factory,XBC028F01,XBC28F01,Tharaka Nithi,Producer,Factory,,,
1607,Thigaa Factory,XBC028F02,XBC28F02,Tharaka Nithi,Producer,Factory,,,
1608,Mwirithe Factory,XBC010F01,XBC10F01,Tharaka Nithi,Producer,Factory,,,
1609,Kathinthiuku Factory,XBC010F02,XBC10F02,Tharaka Nithi,Producer,Factory,,,
1610,Kiamuriuki Factory,XBC010F03,XBC10F03,Tharaka Nithi,Producer,Factory,,,
1611,Ayoro Factory,XEB011F01,XEB11F01,Migori,Producer,Factory,,,
1612,Ogera Factory,XEB008F01,XEB08F01,Migori,Producer,Factory,,,
1613,Orinde Factory,XEB016F01,XEB16F01,Migori,Producer,Factory,,,
1614,Gakayu Factory,XAB076F01,XAB76F01,Murang'a,Producer,Factory,,,
1615,Gikiuga Factory,XAB058F01,XAB58F01,Murang'a,Producer,Factory,,,
1616,Irembu Factory,XAB060F01,XAB60F01,Murang'a,Producer,Factory,,,
1617,Kabati Factory,XAB079F01,XAB79F01,Murang'a,Producer,Factory,,,
1618,Gakima Factory,,Gakima Factory,Murang'a,Producer,Factory,,,
1619,Mutoho Factory,,Mutoho Factory,Murang'a,Producer,Factory,,,
1620,Gakarara Factory,XAB006F01,XAB06F01,Murang'a,Producer,Factory,,,
1621,Kaguthi Factory*,XAB006F02,XAB06F02,Murang'a,Producer,Factory,,,
1622,Mungaria Factory (Kandara C.G.C.S. Ltd),XAB006F03,XAB06F03,Murang'a,Producer,Factory,,Mungaria Factory*,
1623,Kiranga Factory,XAB006F04,XAB06F04,Murang'a,Producer,Factory,,,
1624,Ngararia Factory,XAB006F05,XAB06F05,Murang'a,Producer,Factory,,,
1625,Ndiaraini Factory,XAB006F06,XAB06F06,Murang'a,Producer,Factory,,,
1626,Gakui Factory (Kandara C.G.C.S. Ltd),XAB006F07,XAB06F07,Murang'a,Producer,Factory,,Gakui Factory*,
1627,Gathiga Factory*,XAB006F08,XAB06F08,Murang'a,Producer,Factory,,,
1628,Gitoboro Factory,XAB006F09,XAB06F09,Murang'a,Producer,Factory,,,
1629,Rurigi-Rwa Thee Factory,XAB006F10,XAB06F10,Murang'a,Producer,Factory,,,
1630,Kiamande Factory,XAB006F11,XAB06F11,Murang'a,Producer,Factory,,,
1631,Kanguya Factory,XAB089F01,XAB89F01,Murang'a,Producer,Factory,,,
1632,New Irati Factory,XAB089F02,XAB89F02,Murang'a,Producer,Factory,,,
1633,Gatumbi Factory,XAB089F03,XAB89F03,Murang'a,Producer,Factory,,,
1634,Kangurumai Factory,XAB089F04,XAB89F04,Murang'a,Producer,Factory,,,
1635,Kanjathi Factory,XAB089F05,XAB89F05,Murang'a,Producer,Factory,,,
1636,Karigu-Ini Factory,XAB078F01,XAB78F01,Murang'a,Producer,Factory,,,
1637,Karuhiu Utheri Factory,XAB077F01,XAB77F01,Murang'a,Producer,Factory,,,
1638,Karurumo Factory,XAB057F01,XAB57F01,Murang'a,Producer,Factory,,,
1639,Kimuri Factory,XAB061F01,XAB61F01,Murang'a,Producer,Factory,,,
1640,Kioru Factory,XAB075F01,XAB75F01,Murang'a,Producer,Factory,,,
1641,Marumi Factory,XAB052F01,XAB52F01,Murang'a,Producer,Factory,,,
1642,Iriguini Factory,XAB052F02,XAB52F02,Murang'a,Producer,Factory,,,
1643,Mariira Factory,XAB052F03,XAB52F03,Murang'a,Producer,Factory,,,
1644,Nguthuru Factory,XAB017F01,XAB17F01,Murang'a,Producer,Factory,,,
1645,Muruka Factory,XAB017F02,XAB17F02,Murang'a,Producer,Factory,,,
1646,Naaro Factory,XAB017F03,XAB17F03,Murang'a,Producer,Factory,,,
1647,Rianguru Factory,XAB017F04,XAB17F04,Murang'a,Producer,Factory,,,
1648,Riakibunga Factory,XAB017F05,XAB17F05,Murang'a,Producer,Factory,,,
1649,New Njora Factory,XAB091F01,XAB91F01,Murang'a,Producer,Factory,,,
1650,Kamugi Factory,XAB091F02,XAB91F02,Murang'a,Producer,Factory,,,
1651,Gatune Factory,XAB091F03,XAB91F03,Murang'a,Producer,Factory,,,
1652,Nginda Factory,XAB022F01,XAB22F01,Murang'a,Producer,Factory,,,
1653,Ichagaki Factory,XAB022F02,XAB22F02,Murang'a,Producer,Factory,,,
1654,Ruchu Factory,XAB014F01,XAB14F01,Murang'a,Producer,Factory,,,
1655,Kamichee Factory,XAB014F02,XAB14F02,Murang'a,Producer,Factory,,,
1656,Ruona Factory,XAB014F03,XAB14F03,Murang'a,Producer,Factory,,,
1657,Mukangu Factory (Ruchu Gacharage C.G.C.S. Ltd),XAB014F04,XAB14F04,Murang'a,Producer,Factory,,Mukangu Factory*,
1658,Saba Saba Factory,XAB064F01,XAB64F01,Murang'a,Producer,Factory,,,
1659,Thangaini Factory,XAB020F01,XAB20F01,Murang'a,Producer,Factory,,,
1660,Kariani Factory,XAB020F02,XAB20F02,Murang'a,Producer,Factory,,,
1661,Gikomora Factory,XAB020F03,XAB20F03,Murang'a,Producer,Factory,,,
1662,Githima Factory (Thanga-ini C.G.C.S. Ltd),XAB020F04,XAB20F04,Murang'a,Producer,Factory,,Githima Factory*,
1663,Muthareini Factory,XAB020F05,XAB20F05,Murang'a,Producer,Factory,,,
1664,Kiiriangoro Factory,XAB020F06,XAB20F06,Murang'a,Producer,Factory,,,
1665,Nguku Factory,XAB020F07,XAB20F07,Murang'a,Producer,Factory,,,
1666,Gitubu Factory,XAB020F08,XAB20F08,Murang'a,Producer,Factory,,,
1667,Iyego Factory,XAB013F01,XAB13F01,Murang'a,Producer,Factory,,,
1668,Mununga Factory,XAB013F02,XAB13F02,Murang'a,Producer,Factory,,,
1669,Gatubu Factory,XAB013F03,XAB13F03,Murang'a,Producer,Factory,,,
1670,Marimira Factory,XAB013F04,XAB13F04,Murang'a,Producer,Factory,,,
1671,Kabiruini Factory,XAB013F05,XAB13F05,Murang'a,Producer,Factory,,,
1672,Watuha Factory,XAB013F06,XAB13F06,Murang'a,Producer,Factory,,,
1673,Gathima Factory,XAB013F07,XAB13F07,Murang'a,Producer,Factory,,,
1674,Gitura Factory,XAB013F08,XAB13F08,Murang'a,Producer,Factory,,,
1675,Kiairathe Factory,XAB013F09,XAB13F09,Murang'a,Producer,Factory,,,
1676,Thangathi Factory (Iyego C.G.C.S. Ltd),XAB013F10,XAB13F10,Murang'a,Producer,Factory,,Thangathi Factory*,
1677,Nyakahura Factory,XAB013F11,XAB13F11,Murang'a,Producer,Factory,,,
1678,Kirangano Factory,XAB013F12,XAB13F12,Murang'a,Producer,Factory,,,
1679,Kaganda Factory,XAB045F01,XAB45F01,Murang'a,Producer,Factory,,,
1680,Kahuhia Factory,XAB012F01,XAB12F01,Murang'a,Producer,Factory,,,
1681,Karichiungu Factory,XAB012F02,XAB12F02,Murang'a,Producer,Factory,,,
1682,Ngwethe Factory,XAB012F03,XAB12F03,Murang'a,Producer,Factory,,,
1683,Wanjengi Factory,XAB012F04,XAB12F04,Murang'a,Producer,Factory,,,
1684,Gathinja Factory,XAB012F05,XAB12F05,Murang'a,Producer,Factory,,,
1685,Gathamba Factory,XAB012F06,XAB12F06,Murang'a,Producer,Factory,,,
1686,Kagumoini Factory (Kamacharia F.C.S. Ltd),XAB036F01,XAB36F01,Murang'a,Producer,Factory,,Kagumoini Factory*,
1687,Riakiberu Factory,XAB036F02,XAB36F02,Murang'a,Producer,Factory,,,
1688,Wahundura Factory,XAB036F03,XAB36F03,Murang'a,Producer,Factory,,,
1689,Karugiro Factory,XAB036F04,XAB36F04,Murang'a,Producer,Factory,,,
1690,Kangunu Factory (Kangunu F.C.S. Ltd),XAB073F01,XAB73F01,Murang'a,Producer,Factory,,Kangunu Factory*,
1691,Githiga Factory,XAB027F01,XAB27F01,Murang'a,Producer,Factory,,,
1692,Miroroma Factory,XAB027F02,XAB27F02,Murang'a,Producer,Factory,,,
1693,Kiawanduma Factory (Kiawanduma F.C.S. Ltd),XAB071F01,XAB71F01,Murang'a,Producer,Factory,,Kiawanduma Factory*,
1694,Kigetuini Factory,XAB023F01,XAB23F01,Murang'a,Producer,Factory,,,
1695,Kiruru Factory,XAB037F01,XAB37F01,Murang'a,Producer,Factory,,,
1696,Kora Factory*,XAB037F02,XAB37F02,Murang'a,Producer,Factory,,,
1697,Kamagogo Factory,XAB037F03,XAB37F03,Murang'a,Producer,Factory,,,
1698,Ndiara Factory (Kiru F.C.S. Ltd),XAB037F04,XAB37F04,Murang'a,Producer,Factory,,Ndiara Factory*,
1699,Gachirago Factory,XAB033F01,XAB33F01,Murang'a,Producer,Factory,,,
1700,Ichanjeru Factory,XAB033F02,XAB33F02,Murang'a,Producer,Factory,,,
1701,Wathenge Factory,XAB033F03,XAB33F03,Murang'a,Producer,Factory,,,
1702,Muriowanda Factory,XAB033F04,XAB33F04,Murang'a,Producer,Factory,,,
1703,Geitwa Factory,XAB033F05,XAB33F05,Murang'a,Producer,Factory,,Geitwa Factory*,
1704,Kayu Factory,XAB072F01,XAB72F01,Murang'a,Producer,Factory,,,
1705,Gondo Factory,XAB072F02,XAB72F02,Murang'a,Producer,Factory,,,
1706,Kirimahiga Factory,XAB072F03,XAB72F03,Murang'a,Producer,Factory,,,
1707,Gatuya Factory (New Murarandia F.C.S. Ltd),XAB046F01,XAB46F01,Murang'a,Producer,Factory,,Gatuya Factory*,
1708,Murarandia Factory,XAB046F02,XAB46F02,Murang'a,Producer,Factory,,,
1709,Weithaga Factory,XAB001F01,XAB01F01,Murang'a,Producer,Factory,,,
1710,Kahindu Factory,XAB001F02,XAB01F02,Murang'a,Producer,Factory,,,
1711,Kianderi Factory (New Weithaga F.C.S. Ltd),XAB001F03,XAB01F03,Murang'a,Producer,Factory,,Kianderi Factory*,
1712,Koimbi Factory,XAB001F04,XAB01F04,Murang'a,Producer,Factory,,,
1713,Ngutu Factory,XAB034F01,XAB34F01,Murang'a,Producer,Factory,,,
1714,Kiawanduma Factory (Rwaikamba F.C.S. Ltd),XAB034F02,XAB34F02,Murang'a,Producer,Factory,,Kiawanduma Factory*,
1715,Kahiriga Factory,XAB034F03,XAB34F03,Murang'a,Producer,Factory,,,
1716,Kahete Factory,XAB034F04,XAB34F04,Murang'a,Producer,Factory,,,
1717,Kagumo Factory (Rwaikamba F.C.S. Ltd),XAB034F05,XAB34F05,Murang'a,Producer,Factory,,Kagumo Factory*,
1718,Karuya Factory,XAB034F06,XAB34F06,Murang'a,Producer,Factory,,,
1719,Kanjahi Factory,XAB034F07,XAB34F07,Murang'a,Producer,Factory,,,
1720,Kapkawa Seretunin Factory,XCD013F01,XCD13F01,Baringo,Producer,Factory,,,
1721,Tenges Factory,XCD010F01,XCD10F01,Baringo,Producer,Factory,,,
1722,Tieson Factory,XCD016F01,XCD16F01,Baringo,Producer,Factory,,,
1723,Tugen Hills Factory,XCD001F01,XCD01F01,Baringo,Producer,Factory,,,
1724,Kagumo Factory (Aguthi F.C.S. Ltd),XAC055F01,XAC55F01,Nyeri,Producer,Factory,,Kagumo Factory*,
1725,Mungaria Factory (Aguthi F.C.S. Ltd),XAC055F02,XAC55F02,Nyeri,Producer,Factory,,Mungaria Factory*,
1726,Thageini Factory,XAC055F03,XAC55F03,Nyeri,Producer,Factory,,,
1727,Gakii Central Factory,XAC055F04,XAC55F04,Nyeri,Producer,Factory,,,
1728,Gititu Factory (Nyeri),XAC055F05,XAC55F05,Nyeri,Producer,Factory,,Gititu Factory*,
1729,Karatina Factory,XAC013F01,XAC13F01,Nyeri,Producer,Factory,,,
1730,Karindundu Factory,XAC013F02,XAC13F02,Nyeri,Producer,Factory,,,
1731,Gaturiri Factory,XAC013F03,XAC13F03,Nyeri,Producer,Factory,,,
1732,Gatomboya Factory,XAC013F04,XAC13F04,Nyeri,Producer,Factory,,,
1733,Ndima-Ini Factory,XAC007F01,XAC07F01,Nyeri,Producer,Factory,,,
1734,Kirigu Factory,XAC007F03,XAC07F03,Nyeri,Producer,Factory,,,
1735,Gichatha-Ini Factory,XAC009F01,XAC09F01,Nyeri,Producer,Factory,,,
1736,Ndaro-Ini Factory,XAC009F02,XAC09F02,Nyeri,Producer,Factory,,,
1737,Kangocho Factory,XAC009F03,XAC09F03,Nyeri,Producer,Factory,,,
1738,Ichamara Factory,XAC040F01,XAC40F01,Nyeri,Producer,Factory,,,
1739,Thangathi Factory (New Gikaru C.G.C.S. Ltd),XAC040F02,XAC40F02,Nyeri,Producer,Factory,,Thangathi Factory*,
1740,Mutwewathi Factory,XAC040F03,XAC40F03,Nyeri,Producer,Factory,,,
1741,Kahuro Factory,XAC040F04,XAC40F04,Nyeri,Producer,Factory,,,
1742,Kiuu Factory,XAC040F05,XAC40F05,Nyeri,Producer,Factory,,,
1743,Kamunyaka Factory,XAC018F01,XAC18F01,Nyeri,Producer,Factory,,,
1744,Kiamwangi Factory (Iria-ini F.C.S. Ltd),XAC018F02,XAC18F02,Nyeri,Producer,Factory,,Kiamwangi Factory*,
1745,Miiri Factory,XAC018F03,XAC18F03,Nyeri,Producer,Factory,,,
1746,Ihwagi Factory,XAC062F01,XAC62F01,Nyeri,Producer,Factory,,,
1747,Kiangundo Factory,XAC062F02,XAC62F02,Nyeri,Producer,Factory,,,
1748,Gachuiro Factory,XAC062F03,XAC62F03,Nyeri,Producer,Factory,,,
1749,Ichuga Factory,XAC062F04,XAC62F04,Nyeri,Producer,Factory,,,
1750,Kiamaina Factory,XAC062F05,XAC62F05,Nyeri,Producer,Factory,,,
1751,Ruguru Factory,XAC063F01,XAC63F01,Nyeri,Producer,Factory,,,
